Year of last filed report / Année de déclaration la plus récente,NPRI ID / ID INRP,Company Name / Raison Sociale,Facility Name / Nom de l'installation,Address line 1 / Première ligne d’adresse,Address line 2 / Deuxième ligne d’adresse,City / Ville,Province / Province,Postal Code / Code postal,Physical Land Survey Description / Description de l'arpentage,National Topographical Description / Description topographique nationale,Latitude / Latitude,Longitude / Longitude,Datum / Datum,NAICS / Code SCIAN,Key Industrial Sector Code / Code des Secteurs industriels clés,Key Industrial Sector (English) / Secteurs industriels clés (Anglais),Key Industrial Sector (French) / Secteurs industriels clés (Français),Census Division (CD) Unique ID / No unique de la Division de recensement (DR),Census Division (CD) Name / Nom de la Division de recensement (DR),Census Sub Division (CSD) Unique ID / No unique de la Subdivision de recensement (SDR),Census Sub Division (CSD) Name / Nom de la Subdivision de recensement (SDR),Census Metropolitan Area (CMA) Unique ID / No unique de la Région métropolitaine de recensement (RMR),Census Metropolitan Area (CMA) Name / Nom de la Région métropolitaine de recensement (RMR),Economic Region (ER) Unique ID / No unique de la Région économique (RE),Economic Region (ER) Name / Nom de la Région économique (RE),Forward Sortation Area (FSA) / Région de tri d'acheminement (RTA),Ecozone Unique ID / No unique de l’écozone,English Ecozone Name / Nom anglais de l’écozone,French Ecozone Name / Nom français de l’écozone,Unique ID of the Major Drainage Area from the Water Survey of Canada (WSC) / No unique de l’aire de drainage principale des Relevés hydrologiques du Canada (RHC),Major Drainage Area English Name / Nom anglais de l’aire de drainage principale ,Major Drainage Area French Name / Nom français de l’aire de drainage principale ,Sulphur Oxide Management Area (SOMA) / Zone de gestion des oxydes de soufre (ZGOS),Ontario Pollution Emission Management Area (PEMA) / Zone de gestion des émission de polluants (ZGEP) de l'Ontario,Quebec Pollution Emission Management Area (PEMA) / Zone de gestion des émission de polluants (ZGEP) du Québec,Quebec City-Windsor Corridor / Corridor Québec-Windsor
2013,11900,R.W. TOMLINSON LIMITED,STITTSVILLE ASPHALT PLANT,891 jinkinson Road,,Ottawa,ON,K0A1B0,,,45.23,-75.97,1983,324121,12,Petroleum and Coal Product Refining and Mfg.,Fabrication et raffinage des produits du pétrole et du charbon,3506,Ottawa,3506008,Ottawa,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),3510,Ottawa,K2S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,11902,Laurentide Manufacturing,Laurentide Manufacturing,111 Brockley Drive,,Hamilton,ON,L8E3C4,,,43.23,-79.74,1983,337110,6,Other Manufacturing,Autres fabrication,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2013,11903,GERDAU AMERISTEEL CORPORATION,"GERDAU AMERISTEEL CORPORATION, WHITBY METALLICS RAW MATERIAL",1801 Hopkins Street South,,Whitby,ON,L1N5T1,,,43.85,-78.91,1983,418110,11,Other (Except Manufacturing),Autres (sauf fabrication),3518,Durham,3518009,Whitby,532,Oshawa,3530,Toronto,L1N,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,11904,Wallenstein Feed & Supply Ltd.,Monkton,132 Maddison Street West,,Monkton,ON,N0K1P0,,,43.59,-81.08,1983,311119,6,Other Manufacturing,Autres fabrication,3531,Perth,3531040,North Perth,,,3580,Stratford--Bruce Peninsula,N0K,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,11905,Wrigley Canada,Wrigley canada,1123 Leslie Street,,Toronto,ON,M3C 2K1,,,43.72,-79.34,1983,311340,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M3C,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,11906,Hydro One Remote Communities Inc.,Marten Falls Diesel Generating Station,General Delivery,,Ogoki Post,ON,P0T2L0,,,51.66,-85.89,1983,221112,4,Electricity,Électricité,3560,Kenora,3560052,Marten Falls 65,,,3595,Northwest / Nord-ouest,P0T,15,Hudson Plain,Plaines hudsonniennes,4,Southwestern Hudson Bay Drainage Area,Aire de drainage du sud-ouest de la baie d'Hudson,0,0,0,0
2011,11907,DMI INDUSTRIES,DMI INDUSTRIES,2677 Winger Road,,Stevensville,ON,L0S1S0,,,42.94,-79.04,1983,332999,6,Other Manufacturing,Autres fabrication,3526,Niagara,3526003,Fort Erie,539,St. Catharines - Niagara,3550,Hamilton--Niagara Peninsula,L0S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,11908,Invacare Continuing Care,Invacare Continuing Care,994 Hargrieve Road,,London,ON,N6E1P5,,,42.93,-81.21,1983,337127,6,Other Manufacturing,Autres fabrication,3539,Middlesex,3539036,London,555,London,3560,London,N6E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2013,11909,Holding GMCR Canada Inc. Usine Toronto,Timothy's Coffees of the World Inc.,400 Steeprock Entrain,,Toronto,ON,M3J2X1,,,43.75,-79.47,1983,311920,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M3J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,11910,Recochem Inc.,MILTON,8725 Holgate Crescent,,Milton,ON,L9T 5G7,,,43.53,-79.91,1983,339990,6,Other Manufacturing,Autres fabrication,3524,Halton,3524009,Milton,535,Toronto,3530,Toronto,L9T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2010,11911,AECON CONSTRUCTION & MATERIALS LTD.,GENCOR PORTABLE PLANT NO. 2 (11-074),Fourth Line South,,Shanty Bay,ON,L0L2L0,,,44.45,-79.57,1983,324121,12,Petroleum and Coal Product Refining and Mfg.,Fabrication et raffinage des produits du pétrole et du charbon,3543,Simcoe,3543023,Oro-Medonte,,,3540,Kitchener--Waterloo--Barrie,L0L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2015,11914,Aecon Construction & Materials Ltd.,McIsaac Pit,118 Jim Young Road Road,,South River,ON,P0A1X0,"Part Lot 9, Concession 2Township of MacharDistrict of Parry Sound",,45.83,-79.4,1983,212323,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3549,Parry Sound,3549054,Machar,,,3590,Northeast / Nord-est,P0A,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,0
2010,15091,VITERRA INC.,THUNDER BAY TERMINAL S (AU),659 Maureen Street,,Thunder Bay,ON,P7A4M5,,,48.41,-89.22,1983,493110,11,Other (Except Manufacturing),Autres (sauf fabrication),3558,Thunder Bay,3558004,Thunder Bay,595,Thunder Bay,3595,Northwest / Nord-ouest,P7C,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
2011,17964,DUNDEE ENERGY,PORT ALMA COMPRESSOR STATION,4334 Highway #3 Highway,,Port Alma Station,ON,N0P2A0,,,42.43,-81.88,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3536,Chatham-Kent,3536020,Chatham-Kent,556,Chatham-Kent,3570,Windsor--Sarnia,N0P,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17965,Dundee Energy,Renwick Battery and Gas Plant,21687 Zion Road,,Wheatly,ON,N0P2P0,,,42.13,-82.43,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3536,Chatham-Kent,3536020,Chatham-Kent,556,Chatham-Kent,3570,Windsor--Sarnia,N0P,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17966,Dundee Energy,Port Maitland Compressor Station,315 Farr Road,,Lowbanks,ON,N0A1K0,,,42.86,-79.48,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3528,Haldimand-Norfolk,3528018,Haldimand County,,,3550,Hamilton--Niagara Peninsula,N0A,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17967,Dundee Energy,Rochester Battery and Gas Plant,433 16/17 Side Road,,St. Joachim,ON,N0R1S0,,,42.24,-82.68,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3537,Essex,3537064,Lakeshore,559,Windsor,3570,Windsor--Sarnia,N0R,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2011,17969,DUNDEE ENERGY,NANTICOKE COMPRESSOR STATION,East Quarter Line Road South,,Port Dover,ON,N0A1N1,,,42.8,-80.15,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3528,Haldimand-Norfolk,3528052,Norfolk County,547,Norfolk,3550,Hamilton--Niagara Peninsula,N0A,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17970,Dundee Energy,Morpeth Gas Plant,18681 McKinlay Road,,Morpeth,ON,N0P1X0,,,42.36,-81.84,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3536,Chatham-Kent,3536020,Chatham-Kent,556,Chatham-Kent,3570,Windsor--Sarnia,N0P,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17971,Dundee Energy,Lakeview Compressor Station,County 42 Road,,Aylmer,ON,N5H2R2,,,42.66,-80.9,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3534,Elgin,3534010,Malahide,,,3560,London,N0J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,17972,Dundee Energy,Hillman Battery,145 Mersea 12 Road,,Leamington,ON,N8H3V7,,,42.03,-82.55,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3537,Essex,3537003,Leamington,557,Leamington,3570,Windsor--Sarnia,N8H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,18968,Richardson International Ltd.,Hamilton,155 Eastport Boulevard,,Hamilton,ON,L8H7S3,,,43.27,-79.78,1983,493110,11,Other (Except Manufacturing),Autres (sauf fabrication),3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,18969,Richardson International Ltd.,Thunder Bay,181 N. Water Street,,Thunder Bay,ON,P7A8C2,,,48.44,-89.18,1983,493110,11,Other (Except Manufacturing),Autres (sauf fabrication),3558,Thunder Bay,3558004,Thunder Bay,595,Thunder Bay,3595,Northwest / Nord-ouest,P7A,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
2016,19146,Viterra Inc.,Thunder Bay Terminal A (AU) Viterra,609 Maureen Street,,Thunder Bay,ON,P7B6T2,,,48.41,-89.22,1983,493110,11,Other (Except Manufacturing),Autres (sauf fabrication),3558,Thunder Bay,3558004,Thunder Bay,595,Thunder Bay,3595,Northwest / Nord-ouest,P7C,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,0,0,0,0
2016,19375,Munro Agromart Ltd.,Munro Agromart Ltd.,6011 34 Autoroute,,Lancaster,ON,K0C 1N0,,,45.15,-74.5,1983,325314,3,Chemicals,Produits chimiques,3501,"Stormont, Dundas and Glengarry",3501005,South Glengarry,,,3510,Ottawa,K0C,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,20001,Sherwin-Williams Canada,Sherwin-Williams Rexdale Plant,172 Belfield Road,,Rexdale,ON,M9W1H1,,,43.7,-79.57,1983,325510,3,Chemicals,Produits chimiques,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,20128,Air Canada,Toronto Pearson International Airport,3111 Convair Drive,,Mississauga,ON,L5P1B2,,,43.68,-79.61,1983,488190,11,Other (Except Manufacturing),Autres (sauf fabrication),3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,23370,Cargill Limited,"Cargill AgHorizons, Waterford, ON",807 Regional Road 9,,Waterford,ON,N0E1Y0,,,42.93,-80.26,1983,418390,11,Other (Except Manufacturing),Autres (sauf fabrication),3528,Haldimand-Norfolk,3528052,Norfolk County,547,Norfolk,3550,Hamilton--Niagara Peninsula,N0E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2015,23778,TAQA North Ltd.,Innerkip Battery,,,N/A,ON,,,,43.25,-80.64,1983,211113,16,Conventional Oil and Gas Extraction,Extraction de pétrole et de gaz par des méthodes classiques,3532,Oxford,3532045,Blandford-Blenheim,,,3560,London,N0J,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25017,Agris Co-Operative Ltd.,Dutton - Agris Facility,260 Currie Road,,Dutton,ON,N0L 1J0,,,42.66,-81.5,1983,411120,11,Other (Except Manufacturing),Autres (sauf fabrication),3534,Elgin,3534030,Dutton/Dunwich,,,3560,London,N0L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,25024,"Ershigs, Inc.","Ershigs, Inc.",300 Kenny Street-Gate 8,,Sarnia,ON,N7T 7H5,,,42.94,-82.41,1983,326122,13,Plastics and Rubber,Plastiques et caoutchouc,3538,Lambton,3538030,Sarnia,562,Sarnia,3570,Windsor--Sarnia,N7T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25025,Ennis-Flint,Ennis-Flint,850 McKay Road,,Pickering,ON,L1W 2Y4,,,43.82,-79.05,1983,325510,3,Chemicals,Produits chimiques,3518,Durham,3518001,Pickering,535,Toronto,3530,Toronto,L1W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25027,Brampton Processing,Brampton Processing,19 & 20 - 171 Advance Boulevard,,Brampton,ON,L6T 4Z6,,,43.69,-79.69,1983,332810,6,Other Manufacturing,Autres fabrication,3521,Peel,3521010,Brampton,535,Toronto,3530,Toronto,L6T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25051,Cyclone Manufacturing Inc.,Cyclone Manufacturing Inc.,6811 Century Avenue,,Mississauga,ON,L5N 7K2,,,43.6,-79.74,1983,332810,6,Other Manufacturing,Autres fabrication,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5N,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25064,Canada Bread Company Limited,Trillium Bakery,745 Nebo Road,,Hamilton,ON,L0R 1P0,,,43.17,-79.84,1983,311814,6,Other Manufacturing,Autres fabrication,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L0R,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25068,Canadian Linen & Uniform Service,Canadian Linen & Uniform Service - D14,155 Adelaide Street,,London,ON,N5Z3K8,,,42.96,-81.22,1983,812330,11,Other (Except Manufacturing),Autres (sauf fabrication),3539,Middlesex,3539036,London,555,London,3560,London,N5Z,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25069,Canadian Linen & Uniform Service,Canadian Linen & Uniform Service - D15,1695 Russell Road,,Ottawa,ON,K1G 0N1,,,45.4,-75.63,1983,812330,11,Other (Except Manufacturing),Autres (sauf fabrication),3506,Ottawa,3506008,Ottawa,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),3510,Ottawa,K1G,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25073,Samuel Son & Co. Limited,"Samuel, Son & Co., Limited - Nash Road",410 Nash Road North,,Hamilton,ON,L8H7R9,,,43.24,-79.76,1983,332319,6,Other Manufacturing,Autres fabrication,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,25075,SIMS Group Recycling Solutions Canada Ltd.,Sims Recycling Solutions-Mississauga,6495 Tomken Road,,Mississauga,ON,L5T2X7,,,43.65,-79.67,1983,562920,17,Waste Treatment and Disposal,Traitement et élimination des déchets,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25079,St. Joseph Printing,ST. JOSEPH PRINTING - Building B,119 Snow Boulevard,,Concord,ON,L4K 4N9,,,43.8,-79.52,1983,323119,6,Other Manufacturing,Autres fabrication,3519,York,3519028,Vaughan,535,Toronto,3530,Toronto,L4K,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25085,Siltech Corporation,Toronto Plant,225 Wicksteed Avenue,,Toronto,ON,M4H 1G5,,,43.71,-79.34,1983,325190,3,Chemicals,Produits chimiques,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M4H,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25089,HEALTH SCIENCES NORTH,RAMSEY LAKE HEALTH CENTER (LAURENTIAN SITE),41 Ramseylake Road,,Sudbury,ON,P3E 5J1,,,46.46,-80.99,1983,622111,11,Other (Except Manufacturing),Autres (sauf fabrication),3553,Greater Sudbury / Grand Sudbury,3553005,Greater Sudbury / Grand Sudbury,580,Greater Sudbury / Grand Sudbury,3590,Northeast / Nord-est,P3E,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,0
2012,25090,READY BAKE FOODS INC.,READY BAKE ANNETTES,1965 Lawrence Avenue West,,Toronto,ON,M9N 1H5,,,43.7,-79.5,1983,311814,6,Other Manufacturing,Autres fabrication,3520,Toronto,3520005,Toronto,535,Toronto,3530,Toronto,M9N,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25092,LAFARGE CANADA INC.,REDMOND (KEMPTVILLE) AGG,Mountain Ash Drive,,Kemptville,ON,K0G1J0,,,45.06,-75.55,1983,212323,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3501,"Stormont, Dundas and Glengarry",3501030,North Dundas,,,3510,Ottawa,K0E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25103,Armtec Limited Partnership,Woodstock Drainage,901 Pattullo Avenue,,Woodstock,ON,N4S 0A9,,,43.1,-80.72,1983,331210,5,Iron and Steel,Fer et acier,3532,Oxford,3532042,Woodstock,544,Woodstock,3560,London,N4S,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25106,TORONTO RECYCLING INC.,TORONTO RECYCLING INC.,2 - 100 Granton Drive,,Richmond Hill,ON,L4B1H7,,,43.85,-79.38,1983,562210,17,Waste Treatment and Disposal,Traitement et élimination des déchets,3519,York,3519038,Richmond Hill,535,Toronto,3530,Toronto,L4B,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2013,25109,WEIR CANADA INC.,WEIR CANADA INC.,2360 Millrace Court,,Mississauga,ON,L5N 1W2,,,43.59,-79.74,1983,333990,6,Other Manufacturing,Autres fabrication,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5N,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2013,25110,WELDED TUBE OF CANADA,WELDED TUBE (Q&T PLANT),191 Ridge Road,,Welland,ON,L3B5N7,,,42.97,-79.21,1983,331210,5,Iron and Steel,Fer et acier,3526,Niagara,3526032,Welland,539,St. Catharines - Niagara,3550,Hamilton--Niagara Peninsula,L3B,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2015,25113,Wells Foundry Limited,Wells Foundry,1250 Florence Street,,London,ON,N5W 2N4,,,42.99,-81.2,1983,331511,5,Iron and Steel,Fer et acier,3539,Middlesex,3539036,London,555,London,3560,London,N5W,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25119,Safety-Kleen Canada Inc.,London Branch,1040 Hargrieve Road,,London,ON,N6E1P5,,,42.93,-81.21,1983,562110,17,Waste Treatment and Disposal,Traitement et élimination des déchets,3539,Middlesex,3539036,London,555,London,3560,London,N6E,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25122,The Corporation of the City of Quinte West,Trenton Wastewater Treatment Plant,25 Couch Crescent,,Trenton,ON,K8V 3E9,,,44.1,-77.56,1983,221320,18,Water and Wastewater Systems,Systèmes d'eau et des eaux usées,3512,Hastings,3512015,Quinte West,522,Belleville,3515,Kingston--Pembroke,K8V,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25123,UNILEVER CANADA,UNILEVER CANADA - BRAMPTON,307 Orenda  Road,,Brampton,ON,L6T 1G4,,,43.7,-79.7,1983,311420,6,Other Manufacturing,Autres fabrication,3521,Peel,3521010,Brampton,535,Toronto,3530,Toronto,L6T,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2014,25133,Vicwest Corp.,Vicwest Hamilton,430 Sherman Avenue North,,Hamilton,ON,L8L 8J6,,,43.26,-79.82,1983,332999,6,Other Manufacturing,Autres fabrication,3525,Hamilton,3525005,Hamilton,537,Hamilton,3550,Hamilton--Niagara Peninsula,L8L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2016,25135,Warren Industries Ltd.,Warren Closure Systems,129 Fernstaff Court,,Concord,ON,L4K 3M1,,,43.82,-79.47,1983,336370,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3519,York,3519028,Vaughan,535,Toronto,3530,Toronto,L4K,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25167,DIBBLEE CONSTRUCTION,KINGSTON (WESTBROOK) AGG,1600 Westbrook Road,,Kingston,ON,K7M6P9,,,44.29,-76.62,1983,212315,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3510,Frontenac,3510010,Kingston,521,Kingston,3515,Kingston--Pembroke,K7P,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2012,25182,ESSROC CANADA INC.,PEMBROKE PLANT,2065 Petawawa,,Pembroke,ON,K8A7G8,,,45.85,-77.21,1983,327320,2,"Cement, Lime and Other Non-Metallic Minerals","Ciment, chaux et autres produits minéraux non métalliques",3547,Renfrew,3547076,Petawawa,516,Petawawa,3515,Kingston--Pembroke,K8A,6,Boreal Shield,Bouclier boréal,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2015,25183,Ontario Drive and Gear Ltd.,Plant 1,220 Bergey Court,,New Hamburg,ON,N3A2J5,,,43.37,-80.69,1983,336990,15,Transportation Equipment Mfg.,Fabrication de matériel de transport,3530,Waterloo,3530020,Wilmot,541,Kitchener - Cambridge - Waterloo,3540,Kitchener--Waterloo--Barrie,N3A,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2011,25185,METHES ENERGIES CANADA INC.,METHES ENERGIES CANADA INC - MISSISSAUGA,5 - 4170 Sladeview Crescent,,Mississauga,ON,L5L 0A1,,,43.53,-79.71,1983,325190,3,Chemicals,Produits chimiques,3521,Peel,3521005,Mississauga,535,Toronto,3530,Toronto,L5L,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
2013,25190,THE WATERFORD GROUP,NORFOLK AGGREGATES,1136 St. Johnn Road,,"RR#3, Port Dover",ON,N0A 1N0,,,42.81,-80.19,1983,212315,8,Mining and Quarrying,Extraction minière et exploitation en carrière,3528,Haldimand-Norfolk,3528052,Norfolk County,547,Norfolk,3550,Hamilton--Niagara Peninsula,N0A,8,MixedWood Plain,Plaines à forêts mixtes,2,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,1,1,0,1
